*g114-26_v2sn.txt  
*
*  Heap-Lindler STIS_v2
set .z.units = "Ergs/s/cm**2/A"
set .z.label = "Flux"
set .table.bandwidth = 2.74
*
     5311.88   0.930733
     5314.62   0.934454
     5317.36   0.926032
     5320.10   0.918433
     5322.84   0.917096
     5325.58   0.908798
     5328.32   0.902396
     5331.06   0.914659
     5333.80   0.920997
     5336.54   0.921659
     5339.28   0.913548
     5342.02   0.912695
     5344.76   0.918104
     5347.50   0.917115
     5350.24   0.913651
     5352.98   0.916451
     5355.72   0.924722
     5358.46   0.925579
     5361.20   0.921075
     5363.94   0.911948
     5366.68   0.900077
     5369.42   0.900686
     5372.16   0.904048
     5374.90   0.918693
     5377.64   0.915745
     5380.38   0.912832
     5383.12   0.910329
     5385.86   0.911610
     5388.60   0.907487
     5391.34   0.908212
     5394.08   0.902688
     5396.82   0.898707
     5399.56   0.894906
     5402.30   0.889744
     5405.04   0.896288
     5407.78   0.896712
     5410.52   0.901770
     5413.26   0.902474
     5416.00   0.901726
     5418.74   0.907098
     5421.48   0.905649
     5424.22   0.901133
     5426.96   0.896998
     5429.70   0.892206
     5432.44   0.889864
     5435.18   0.896748
     5437.92   0.903819
     5440.66   0.901711
     5443.40   0.901463
     5446.14   0.886180
     5448.88   0.894107
     5451.62   0.897088
     5454.36   0.889895
     5457.10   0.890752
     5459.84   0.896450
     5462.58   0.896521
     5465.32   0.899970
     5468.06   0.904629
     5470.80   0.905749
     5473.54   0.897633
     5476.28   0.896796
     5479.02   0.897531
     5481.76   0.901306
     5484.50   0.898521
     5487.24   0.902450
     5489.98   0.898745
     5492.72   0.898072
     5495.46   0.898685
     5498.20   0.894243
     5500.94   0.885093
     5503.68   0.886832
     5506.42   0.886171
     5509.16   0.887699
     5511.90   0.889102
     5514.64   0.893544
     5517.38   0.895610
     5520.12   0.890814
     5522.86   0.881766
     5525.60   0.875355
     5528.34   0.878723
     5531.08   0.884661
     5533.82   0.891929
     5536.56   0.891319
     5539.30   0.893948
     5542.04   0.895944
     5544.78   0.891836
     5547.52   0.887426
     5550.26   0.885860
     5553.00   0.880276
     5555.74   0.879700
     5558.48   0.880871
     5561.22   0.875660
     5563.96   0.874916
     5566.70   0.872776
     5569.44   0.889617
     5572.18   0.887845
     5574.92   0.882316
     5577.66   0.875807
     5580.40   0.876283
     5583.14   0.872869
     5585.88   0.873168
     5588.62   0.872352
     5591.36   0.872682
     5594.10   0.871302
     5596.84   0.875366
     5599.58   0.880612
     5602.32   0.881477
     5605.06   0.884663
     5607.80   0.889573
     5610.54   0.885497
     5613.28   0.881473
     5616.02   0.882641
     5618.76   0.880304
     5621.50   0.875484
     5624.24   0.872671
     5626.98   0.875856
     5629.72   0.882852
     5632.46   0.883587
     5635.20   0.882259
     5637.94   0.883106
     5640.68   0.876417
     5643.42   0.875413
     5646.16   0.882789
     5648.90   0.879559
     5651.64   0.881321
     5654.38   0.885614
     5657.12   0.885242
     5659.86   0.876670
     5662.60   0.865813
     5665.34   0.853852
     5668.08   0.853621
     5670.82   0.857106
     5673.56   0.859831
     5676.30   0.862187
     5679.04   0.863902
     5681.78   0.866030
     5684.52   0.868599
     5687.26   0.868020
     5690.00   0.865525
     5692.74   0.861468
     5695.48   0.858278
     5698.22   0.860392
     5700.96   0.855726
     5703.70   0.836764
     5706.44   0.830463
     5709.18   0.834934
     5711.92   0.843315
     5714.66   0.851399
     5717.40   0.848062
     5720.14   0.845228
     5722.88   0.848965
     5725.62   0.848783
     5728.36   0.843262
     5731.10   0.840058
     5733.84   0.838791
     5736.58   0.843945
     5739.32   0.849331
     5742.06   0.847788
     5744.80   0.847397
     5747.54   0.850902
     5750.28   0.855064
     5753.02   0.859469
     5755.76   0.855997
     5758.50   0.850153
     5761.24   0.850316
     5763.98   0.851527
     5766.72   0.852529
     5769.46   0.853026
     5772.20   0.852905
     5774.94   0.858438
     5777.68   0.866943
     5780.42   0.868689
     5783.16   0.867035
     5785.90   0.857163
     5788.64   0.851850
     5791.38   0.858507
     5794.12   0.860702
     5796.86   0.858018
     5799.60   0.853073
     5802.34   0.849733
     5805.08   0.866321
     5807.82   0.878233
     5810.56   0.861465
     5813.30   0.849929
     5816.04   0.849100
     5818.78   0.845002
     5821.52   0.839007
     5824.26   0.838729
     5827.00   0.838709
     5829.74   0.831424
     5832.48   0.828621
     5835.22   0.838129
     5837.96   0.840332
     5840.70   0.834192
     5843.44   0.828383
     5846.18   0.824453
     5848.92   0.834892
     5851.66   0.842830
     5854.40   0.830353
     5857.14   0.824123
     5859.88   0.830750
     5862.62   0.833126
     5865.36   0.832026
     5868.10   0.822350
     5870.84   0.813783
     5873.58   0.827081
     5876.32   0.835387
     5879.06   0.824235
     5881.80   0.819267
     5884.54   0.822151
     5887.28   0.818359
     5890.02   0.810767
     5892.76   0.801091
     5895.50   0.794993
     5898.24   0.805241
     5900.98   0.814478
     5903.72   0.819294
     5906.46   0.817752
     5909.20   0.811843
     5911.94   0.820229
     5914.68   0.830423
     5917.42   0.821432
     5920.16   0.813286
     5922.90   0.815197
     5925.64   0.819325
     5928.38   0.825256
     5931.12   0.825062
     5933.86   0.821016
     5936.60   0.812264
     5939.34   0.803582
     5942.08   0.800567
     5944.82   0.800457
     5947.56   0.805307
     5950.30   0.807061
     5953.04   0.806328
     5955.78   0.811421
     5958.52   0.818013
     5961.26   0.819540
     5964.00   0.819483
     5966.74   0.817481
     5969.48   0.817525
     5972.22   0.820260
     5974.96   0.814622
     5977.70   0.805172
     5980.44   0.810156
     5983.18   0.816600
     5985.92   0.811895
     5988.66   0.806983
     5991.40   0.803902
     5994.14   0.802573
     5996.88   0.803122
     5999.62   0.808472
     6002.36   0.814928
     6005.10   0.814216
     6007.84   0.811357
     6010.58   0.806057
     6013.32   0.804424
     6016.06   0.808133
     6018.80   0.805929
     6021.54   0.800452
     6024.28   0.801170
     6027.02   0.802452
     6029.76   0.798138
     6032.50   0.796131
     6035.24   0.800582
     6037.98   0.802264
     6040.72   0.800808
     6043.46   0.797784
     6046.20   0.795327
     6048.94   0.803292
     6051.68   0.810197
     6054.42   0.805960
     6057.16   0.801338
     6059.90   0.797333
     6062.64   0.798313
     6065.38   0.802811
     6068.12   0.810945
     6070.86   0.817587
     6073.60   0.810188
     6076.34   0.802991
     6079.08   0.800592
     6081.82   0.801152
     6084.56   0.804511
     6087.30   0.803388
     6090.04   0.799787
     6092.78   0.794480
     6095.52   0.789167
     6098.26   0.785295
     6101.00   0.784398
     6103.74   0.788626
     6106.48   0.787850
     6109.22   0.783846
     6111.96   0.790225
     6114.70   0.797491
     6117.44   0.789975
     6120.18   0.781096
     6122.92   0.774328
     6125.66   0.777475
     6128.40   0.791389
     6131.14   0.790882
     6133.88   0.782717
     6136.62   0.775164
     6139.36   0.770840
     6142.10   0.779979
     6144.84   0.786039
     6147.58   0.784011
     6150.32   0.779340
     6153.06   0.772760
     6155.80   0.772014
     6158.54   0.772725
     6161.28   0.768950
     6164.02   0.767052
     6166.76   0.772230
     6169.50   0.775481
     6172.24   0.775876
     6174.98   0.775638
     6177.72   0.774985
     6180.46   0.773243
     6183.20   0.771057
     6185.94   0.768045
     6188.68   0.764417
     6191.42   0.759757
     6194.16   0.763990
     6196.90   0.775729
     6199.64   0.773671
     6202.38   0.766728
     6205.12   0.765651
     6207.86   0.766240
     6210.60   0.768636
     6213.34   0.769684
     6216.08   0.768775
     6218.82   0.775470
     6221.56   0.785625
     6224.30   0.781199
     6227.04   0.773169
     6229.78   0.765835
     6232.52   0.762138
     6235.26   0.765854
     6238.00   0.769044
     6240.74   0.771068
     6243.48   0.763841
     6246.22   0.754383
     6248.96   0.759833
     6251.70   0.764123
     6254.44   0.754755
     6257.18   0.752646
     6259.92   0.762733
     6262.66   0.764940
     6265.40   0.762176
     6268.14   0.760210
     6270.88   0.758201
     6273.62   0.754846
     6276.36   0.753701
     6279.10   0.757764
     6281.84   0.756793
     6284.58   0.750792
     6287.32   0.754821
